time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-08-04 10:33:27.082 UTC, ,10125,3304749,62432,148896, , ,26,23,233,26,0,11, , , , , , ,15,26,4, ,4,8,27,8,18, ,382,202, , , , , , , , , , , , , ,343603109375,440, ,343603102290, , , , ,801350410,336311922688,-1,-1, , , , , ,33,2562, , , , , , , , , , , , , , , , , , , , , , , , , ,801350410, ,1596537179096, , , , ,3145728,343603109375, , ,242,0, , , ,28, , , ,3, , , , ,242, ,299614,118, , , ,1,11486055,227, , , , , , ,2,99,17,175,302561856,-1, , , , , , ,212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:34:27.090 UTC, ,10125,10736645,690296,7173448,407344, ,433,79,9040,407,0,05, , , , , , , ,433,331, , ,94,216,10,629, ,10641,9494, , , , , , , , , , ,14,14, ,343603248389,475,4380,343603244610,35,125,5,96,801489424,336309780480,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,801489424, ,1596537179096, , , , ,3145728,343603248389, ,3107,10322,221,62,5111,62,27,62, , ,3,65, , , ,10322,25,1427492,1528,8600,6, ,138,1758919,8959,130414,56, , , ,1,1,245,1,30,193535608,-1, , , , , , ,14367, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46, ,2233,1089,58, , , , , , , 
2020-08-04 10:35:27.094 UTC, ,10125,10739701,690296,7176504,407344, ,434, ,45,1,0,02, , , , , , , ,434,332, , , ,216,11,630, ,41, , , , , , , , , , , , , , ,343603248389,475,4380,343603244610, , , , ,801489424,336307220480,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,801489424, ,1596537179096, , , , ,3145728,343603248389, , ,2,0, , , , , , , ,3, , , , ,2,25,2048,1, , , , ,2048,1, , , , , , , , , , ,313805208,-1, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,42,3, , , , , , , 
2020-08-04 10:36:27.097 UTC, ,10125,43095029,690816,39531832,407344, ,2198,2,200992,101,0,00, , , , , , , ,2198,474, , ,2,1711,13,718, ,128,1, , , , , , , , , , ,179585,4, ,343603266562,478,6765,343603262650,3,23,4,23,801507597,336279678976,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,801507597, ,1596537179096, , , , ,3145728,343603266562, , ,209,198,6,540,6,2,6, , ,3,8, , , ,209,27,106553,53, , , ,48,508693,206,18173,6, , , , , , ,1,28,441982200,-1, , , , , , ,199420, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,199254, , ,64,2, , , , , , , 
2020-08-04 10:37:27.112 UTC, ,12397,77128493,691648,72408568,1561800, ,2997, ,748208, , , , , , , , , ,2996,483, , , ,2479,13,685, ,619875,1, , , , , , , , , , ,641098, , ,343603266562,478,6765,343603262650, , , , ,818749910,336222011392,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818749910, ,1596537179096, , , , ,3145728,352191820768, , ,1,471, ,799, ,4, , , ,3,2, , , ,1,27,57,1,1031908,3, , ,4096,2,17258920,18,1, , , ,1,362,4,237,697735864,-1, , , , , , ,122859, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99305, , ,619875,111,23352, , , , , , 
2020-08-04 10:38:27.119 UTC, ,11000,80039720,722848,76475648,407344, ,3025, ,20691, , , , , , , , , ,3023,485, , , ,2506,354,649, ,16252, , , , , , , , , , , ,10164, , ,373663890004,482,103074,373663882686,4,70,2639,2941,867346082,336174182400,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, ,1047522, ,560,7,3263,7,10,7, , ,3,13, , , , ,27, , ,190,5, , ,10240,5,47547467,55, , , ,1, , , , ,1101555520,-1, , , , , , ,6659, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,3033, , ,15365,1,1497, , , , , , 
2020-08-04 10:39:27.124 UTC, ,11000,80044728,722848,76480656,407344, ,3026,1,20112,1,0,00, , , , , , , ,3024,486, , ,1,2506,355,650, ,19894,8, , , , , , , , , , ,4031, , ,373663890004,482,103074,373663882686, , , , ,867346082,336173322240,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , ,11,0, , , , , , , ,3, , , , ,11,27,2048,1, , , , ,4683,10, , , , , , , , , , ,1363696672,-1, , , , , , ,8196, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19896,34, , , , , , , 
2020-08-04 10:40:27.128 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336172539904,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1368818792,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:41:27.132 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336170905600,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1373215592,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:42:27.138 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336170987520,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1373215624,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:43:27.156 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336173801472,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1374922312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:44:27.206 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336176373760,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1380040936,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:45:27.212 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336175767552,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1380040968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:46:27.214 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336175411200,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1381744240,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:47:27.257 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336175222784,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1383447512,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:48:27.269 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336174489600,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1383447544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:49:27.273 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336174088192,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1385150776,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:50:27.277 UTC, ,11000,80044728,722848,76480656,407344, ,3026, , , , , , , , , , , ,3024,486, , , ,2506,355,650, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336173170688,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1386854016,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:51:27.281 UTC, ,11000,80044728,722848,76480656,407344, ,3026, ,7, , , , , , , , , ,3024,486, , , ,2506,355,650, ,7, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336198606848,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1388537528,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , 
2020-08-04 10:52:27.284 UTC, ,11000,80044728,722848,76480656,407344, ,3026, ,46, , , , , , , , , ,3024,486, , , ,2506,355,650, ,44, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336198352896,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1390244224,-1, , , , , , ,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44,2, , , , , , , 
2020-08-04 10:53:27.288 UTC, ,11000,80044728,722848,76480656,407344, ,3026, ,7, , , , , , , , , ,3024,486, , , ,2506,355,650, ,7, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336197459968,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,27, , , , , , , , , , , , , , , , , , ,1393630984,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , 
2020-08-04 10:54:27.290 UTC, ,11000,80066736,722848,76502664,407344, ,3031,3,20253,6,0,00, , , , , , ,2,3030,487, , ,1,2512,355,656, ,20033,25, , , , , , , , , , ,4036,1, ,373663890004,482,103074,373663882686, , , , ,867346082,336197648384,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, ,6, , ,3145728,373663890004, , ,33,0, , , ,2, , , ,3, , , , ,33,29,18724,21, , , ,3,19201,17, , , , , , ,1,188,1,133,402866712,-1, , , , , , ,8306, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20035,38, , , , , , , 
2020-08-04 10:55:27.293 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,21, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,21, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336199761920,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,434755600,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,1, , , , , , , 
2020-08-04 10:56:27.297 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,21, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,21, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336198070272,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,436148352,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,1, , , , , , , 
2020-08-04 10:57:27.301 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,20123, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,19905, , , , , , , , , , , ,4031, , ,373663890004,482,103074,373663882686, , , , ,867346082,336197230592,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,689396344,-1, , , , , , ,8207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19907,35, , , , , , , 
2020-08-04 10:58:27.304 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336196550656,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,689396376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 10:59:27.307 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336195371008,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,690789128,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:00:27.327 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336194772992,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,692181880,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:01:27.331 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336193925120,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,693574640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:02:27.335 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336193335296,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,694967392,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:03:27.340 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336199999488,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,694967424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:04:27.343 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336198844416,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,698262632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:05:27.349 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336202493952,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,699655424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:06:27.355 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,14, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,14, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336202579968,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,705452112,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , , , , , , , 
2020-08-04 11:07:27.365 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336202248192,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,707360224,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:08:27.422 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,14, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,14, , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336201158656,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,710331832,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , , , , , , , 
2020-08-04 11:09:27.427 UTC, ,11000,80066736,722848,76502664,407344, ,3031, , , , , , , , , , ,2,3030,487, , , ,2512,355,656, , , , , , , , , , , , , , , , ,373663890004,482,103074,373663882686, , , , ,867346082,336200269824,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,710847192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-04 11:10:27.432 UTC, ,11000,80066736,722848,76502664,407344, ,3031, ,20123, , , , , , , , ,2,3030,487, , , ,2512,355,656, ,19905, , , , , , , , , , , ,4031, , ,373663890004,482,103074,373663882686, , , , ,867346082,336200101888,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867346082, ,1596537179096, , , , ,3145728,373663890004, , , ,0, , , , , , , ,3, , , , , ,29, , , , , , , , , , , , , , , , , , ,967783264,-1, , , , , , ,8207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19907,35, , , , , , , 
